news_id,title,content,full_story_link,meneos,clicks,karma,positive_votes,anonymous_votes,negative_votes,category,comments,published_date,user,source,source_link,scraped_date,provincia,comunidad
4038057,Los jueces de Barcelona acuerdan que cortar la luz o el agua en viviendas ocupadas no será delito de coacciones,"Cortar la luz o el agua en las viviendas ocupadas no será considerado un delito de coacciones, según han acordado las secciones penales de la Audiencia de Barcelona, que han evitado avalar los desalojos exprés sin autorización judicial, como han hecho jueces de otras provincias.",https://meneame.net/story/jueces-barcelona-acuerdan-cortar-luz-agua-viviendas-ocupadas-no,0,647.0,394,159,188,0,Política y Sociedad,170,2025-03-14 22:15:03,joseac,20minutos.es,https://www.20minutos.es/noticia/5691074/0/los-jueces-barcelona-acuerdan-que-cortar-luz-agua-viviendas-ocupadas-no-sera-delito-coacciones/,2025-03-15 19:12:44,Barcelona,Cataluña
4037722,Quien siembra vientos recoge tempestades,"Ficha del Refranero multilingüe del Centro Virtual Cervantes, proyecto que recoge refranes y frases proverbiales en español con sus equivalentes en alemán, catalán, francés, gallego, griego antiguo, griego moderno, inglés, italiano, portugués y vasco.",https://meneame.net/story/quien-siembra-vientos-recoge-tempestades-1,0,1332.0,374,45,51,1,Entretenimiento y Cultura,73,2025-03-14 21:40:02,Dakaira,cvc.cervantes.es,https://cvc.cervantes.es/lengua/refranero/ficha.aspx?Par=59468&Lng=0,2025-03-15 19:12:44,,
4038053,Europa Laica necesita apoyo con los gastos judiciales (11.600 €) de su lucha por la laicidad,"En total, hacemos frente actualmente a unos gastos judiciales de 11.620,84 euros. Somos la única entidad en el Estado que se atreve a plantar cara, con su esfuerzo, dedicación y sus medios, a tantas vulneraciones como se producen al principio de aconfesionalidad, y a la exigible separación de la religión de lo público... Relacionada: laicismo.org/europa-laica-acusa-a-un-juez-ultracatolico-de-intentar-si",https://meneame.net/story/europa-laica-necesita-apoyo-gastos-judiciales-lucha-laicidad,0,745.0,395,216,279,1,Política y Sociedad,42,2025-03-14 21:00:02,javierchiclana,laicismo.org,https://laicismo.org/donaciones/gastos-judiciales/,2025-03-15 19:12:44,,
4038113,La Casa de Alba acusa a la Guardia Civil de “tergiversar datos” para imputarle daños por los pozos ilegales junto a Doñana,"Esgrime un contrainforme que ha encargado para desmentir a los agentes, a los que reprocha ""falta de objetividad"" y el uso de ""datos inciertos"" e ""infundados"" para poder sostener que se ha producido un perjuicio que, según la defensa, es ""inexistente""",https://meneame.net/story/casa-alba-acusa-guardia-civil-tergiversar-datos-imputarle-danos,0,231.0,434,99,133,0,Política y Sociedad,25,2025-03-14 20:25:02,Mark_Renton_1,eldiario.es,https://www.eldiario.es/sevilla/casa-alba-acusa-guardia-civil-tergiversar-datos-imputarle-danos-pozos-ilegales-donana_1_12109289.html,2025-03-15 19:12:44,,
4038099,"""Es triste que sigamos con estas mierdas"": Francino responde a los ataques del PP a RTVE por el documental de las residencias",El presentador ha abierto 'La Ventana' reflexionando sobre los ataques políticos a RTVE por la emisión del documental sobre las 7.291 muertes en las residencias de la Comunidad de Madrid,https://meneame.net/story/triste-sigamos-estas-mierdas-francino-responde-ataques-pp-rtve,0,1627.0,420,148,254,2,Política y Sociedad,37,2025-03-14 19:50:03,Esteban_Rosador,cadenaser.com,https://cadenaser.com/nacional/2025/03/14/es-triste-que-sigamos-con-estas-mierdas-francino-responde-a-los-ataques-del-pp-a-rtve-por-el-documental-de-las-residencias-cadena-ser/,2025-03-15 19:12:44,Madrid,Madrid
4038102,El famoso activista ucraniano Demyan Ganul muere tiroteado en Odessa (EN),"El ex jefe de seguridad del ultranacionalista neonazi ""Sector Derecho"" de Odessa, Demyan Ganul, ha muerto tiroteado en la calle en Odessa.  Fue uno de los organizadores del incendio provocado de la Casa de los Sindicatos de Odessa en 2014.",https://meneame.net/story/famoso-activista-ucraniano-demyan-ganul-muere-tiroteado-odessa,0,826.0,389,123,147,4,Política y Sociedad,156,2025-03-14 19:20:02,Tkachenko,timesofindia.indiatimes.com,https://timesofindia.indiatimes.com/world/rest-of-world/notorious-ukrainian-activist-demyan-ganul-shot-dead-in-odessa/articleshow/119014631.cms,2025-03-15 19:12:44,,
4038067,"Gran avance en baterías: se extrae el 99,99% del litio de las pilas viejas [ENG]","El descubrimiento utiliza microbaterías diminutas para descomponer el litio, el níquel, el cobalto y el manganeso de una batería, antes de utilizar un aminoácido para extraer los metales. El uso de glicina como aminoácido evita el uso de productos químicos agresivos para el proceso de reciclaje, así como la creación de subproductos tóxicos. El sistema recién desarrollado es capaz de recuperar el 99,99% del litio, el 96,8% del níquel, el 92,35% del cobalto y el 90,59% del manganeso de las pilas viejas en sólo 15 minutos.",https://meneame.net/story/gran-avance-baterias-extrae-99-99-litio-pilas-viejas-eng,0,547.0,400,160,186,0,Tecnología y Ciencia,56,2025-03-14 19:00:03,geralt_,independent.co.uk,https://www.independent.co.uk/tech/battery-recycle-lithium-ion-environment-b2713723.html,2025-03-15 19:12:44,,
4037940,"La ría de Arousa, al borde del colapso ecosistémico","La principal productora de marisco de Galicia se enfrenta a una crisis sin precedentes; el impacto de la contaminación y el cambio climático ponen en peligro la sostenibilidad del sector del mar. Las trabajadoras denuncian la falta de apoyo institucional, mientras colectivos ecologistas advierten de las amenazas que suponen proyectos industriales como la macrocelulosa de Altri y la reapertura de la mina de Touro. Las cifras proporcionadas por la plataforma son alarmantes. La producción de berberecho ha disminuido un 93% durante 2024.",https://meneame.net/story/ria-arousa-borde-colapso-ecosistemico,0,479.0,442,122,194,0,Política y Sociedad,42,2025-03-14 18:40:02,Castañuela12,elsaltodiario.com,https://www.elsaltodiario.com/galicia/ria-arousa-al-borde-del-colapso-ecosistemico,2025-03-15 19:12:44,,
4037743,"Mientras discutimos sobre la jornada de cuatro días, los expertos apuntan a bajarla a 25 horas. Todo gracias a la IA","El debate en el mundo laboral está ahora mismo relacionado con la reducción en la jornada de trabajo. España es uno de los países que ha apostado por dejar atrás el modelo de 40 horas semanales, pero los estudios se están centrando ahora mismo en cómo afectaría a la economía el hecho de tener una semana laboral de cuatro días.",https://meneame.net/story/https-www-genbeta-com-actualidad-discutimos-jorn-ada-cuatro-dias,0,821.0,375,120,183,0,Tecnología y Ciencia,74,2025-03-14 18:20:02,Bapho,genbeta.com,https://www.genbeta.com/actualidad/discutimos-jornada-cuatro-dias-expertos-apuntan-a-bajarla-a-25-horas-todo-gracias-a-ia,2025-03-15 19:12:44,,
4037990,"Gran Bretaña ""ya no es un país rico"" tras la caída del nivel de vida [EN]","Gran Bretaña ya no es un país rico después de 15 años de estancamiento que “causaron que los niveles de vida en el Reino Unido se desplomaran”, según los economistas, dejando a partes del Reino Unido en peores condiciones que las partes más pobres de naciones como Eslovenia y Lituania. El crecimiento económico y la productividad han quedado rezagados respecto de muchos otros países desde la crisis financiera, señaló el Instituto Nacional de Investigación Económica y Social (Niesr),",https://meneame.net/story/gran-bretana-ya-no-pais-rico-tras-caida-nivel-vida,0,1193.0,399,104,154,2,Política y Sociedad,104,2025-03-14 18:00:02,elparches,telegraph.co.uk,https://www.telegraph.co.uk/business/2025/03/12/britain-no-longer-rich-country-after-living-standard-plunge/,2025-03-15 19:12:44,,
4038062,"'No votamos para esto': Los agricultores que apoyaron a Trump, en 'estado de shock' por el caos arancelario [Ing]","El agricultor de Iowa Bob Hemesath dijo a la NBC que no puede soportar una guerra comercial a largo plazo con los principales socios comerciales de Estados Unidos. ""Sé que esta es la forma en que el presidente Trump cree que va a crear mejores mercados a largo plazo"", dijo. ""Espero que esté en lo cierto, pero mi temor es que una vez que pierdes esos mercados a favor de otros proveedores, es muy difícil recuperarlos.""",https://meneame.net/story/no-votamos-esto-agricultores-apoyaron-trump-estado-shock-caos,0,1009.0,375,142,206,1,Política y Sociedad,84,2025-03-14 17:40:02,JanSmite,rawstory.com,https://www.rawstory.com/trump-farmers-2671327372/,2025-03-15 19:12:46,,
4037985,"Rancho Izaguirre: las estremecedoras fotografías del ""centro de exterminio y reclutamiento"" del crimen organizado que fue hallado en México","Huesos calcinados, zapatos, bolsos,ropa y cartas de despedida.Son algunos de los hallazgos que hizo el 8 de marzo el colectivo Guerreros Buscadores de Jalisco en el Rancho Izaguirre,un ""centro de reclutamiento y exterminio"" a manos del crimen organizado en Teuchitlán. El grupo se dedica a buscar a personas que han desaparecido por la violencia en el país.Pese a que las autoridades tenían conocimiento del predio desde septiembre sus indagatorias no lograron dar con lo encontrado por el colectivo, lo que ha generado cuestionamientos a la fiscalía",https://meneame.net/story/rancho-izaguirre-estremecedoras-fotografias-centro-exterminio,0,2449.0,384,88,107,1,Política y Sociedad,27,2025-03-14 17:20:02,Meneador_Compulsivo,bbc.com,https://www.bbc.com/mundo/articles/cvger770mpvo,2025-03-15 19:12:46,,
4037925,"Ayuso menciona la cifra ""Siete mil no sé qué"" y Enrique Escudero se marca un rifirrafe como Serrano en TVE mintiendo, del que sale escaldado","La presidente de la CAM, Isabel Díaz Ayuso, ha reaparecido para negar la cifra de ""siete mil no sé qué"". Este mismo argumentario ha repetido el exconsejero de Sanidad de la CAM en la primera ola, Enrique Escudero, asegurando en el programa la hora de la 1 que ""esa cifra es falsa"", a pesar de que la cifra sale del portal de transparencia de la Comunidad.",https://meneame.net/story/ayuso-menciona-cifra-siete-mil-no-enrique-escudero-marca-como,0,3387.0,440,121,200,20,Política y Sociedad,26,2025-03-14 17:00:03,Opti6,youtube.com,https://www.youtube.com/watch?v=7IKpbuf3RKU,2025-03-15 19:12:46,,
4037910,Mazón fulmina el programa de À Punt que transmitió en directo los estragos de la dana el 29 de octubre en Valencia,"Los cuatro programas que la nueva dirección de la radio y televisión autonómica ha decidido eliminar de la parrilla hasta ahora son el mencionado vespertino En directe, que será suplido por el de la mañana (‘Bon dia Comunitat Valenciana’); y los tres radiofónicos ‘Podríem fer-ho millor’, ‘Territori sonor’ y ‘Cadena de valor’. El pasado enero, el Consejo de Administración de À Punt nombró a Aura nuevo director general, que procedía del canal de la Iglesia Trece TV, donde trabajaba desde el año 2013.",https://meneame.net/story/mazon-fulmina-programa-punt-transmitio-directo-estragos-dana-29,0,511.0,494,192,319,2,Política y Sociedad,34,2025-03-14 16:40:03,manuen,diario16plus.com,https://diario16plus.com/nacional/mazon-fulmina-programa-a-punt-transmitio-en-directo-estragos-dana-29-octubre-en-valencia_506664_102.html,2025-03-15 19:12:46,València/Valencia,Comunidad Valenciana
4037938,La emisión del documental '7291' dispara la audiencia de La 2 y el 24h,El trabajo habla de los ancianos fallecidos en las residencias de la Comunidad de Madrid durante la pandemia...,https://meneame.net/story/emision-documental-7291-dispara-audiencia-2-24h,0,676.0,511,236,441,6,Política y Sociedad,37,2025-03-14 16:35:04,CosasQueLees,20minutos.es,https://www.20minutos.es/television/emision-documental-7291-dispara-audiencia-2-24h-5691069/,2025-03-15 19:12:46,Madrid,Madrid
4037935,Xabier FORTES hace vivir a Alfonso SERRANO...,"En un intenso debate televisivo, Xabier Fortes ha dejado en evidencia a Alfonso Serrano, portavoz del PP en Madrid, mientras que Rico lo desmonta con pruebas contundentes. El enfrentamiento ha generado gran revuelo en redes sociales, donde los usuarios no han tardado en reaccionar ante las contradicciones del político. Durante la emisión, Fortes desarmó uno a uno los argumentos de Serrano, quien intentó defender su postura con cifras que fueron rápidamente desmentidas. Rico, por su parte, expuso la realidad con datos verificables.",https://meneame.net/story/xabier-fortes-hace-vivir-alfonso-serrano,0,2397.0,401,88,171,2,Política y Sociedad,32,2025-03-14 16:20:03,Beltenebros,youtube.com,https://www.youtube.com/watch?si=WrU2nrE-uK-K7srQ&v=35wtVGPDZqs,2025-03-15 19:12:46,Madrid,Madrid
4037980,Tesla para las entregas de la Cybertruck porque se le caen piezas en marcha,"Pasan los días y los problemas de las Tesla Cybertruck se acumulan. Varios son los propietarios de la pickup supuestamente blindada que han visto cómo su preciado coche perdía sus paneles de carrocería, en acero inoxidable, por la carretera. Lo que parecía un problema aislado, finalmente no lo es. Y es que Tesla podría haber paralizado las entregas de la Cybertruck, según recoge Electreck. Curiosamente, la Cybertruck ya fue objeto de una llamada a revisión por ese mismo problema.",https://meneame.net/story/tesla-entregas-cybertruck-porque-caen-piezas-marcha,0,1551.0,377,97,163,2,Política y Sociedad,59,2025-03-14 16:05:02,Grahml,motorpasion.com,https://www.motorpasion.com/tesla/segura-nivel-apocalipsis-a-prueba-balas-tesla-paraliza-entregas-cybertruck-porque-sigue-perdiendo-parte-su-carroceria-marcha,2025-03-15 19:12:46,,
4037975,"“Sindicatos comprados” en Mercadona, puestos espías y reparto de delegados: empleados denuncian la complicidad de UGT y CCOO en casos de acoso","Falleció su hermano y el médico le dio la baja lo que sucedió después, es algo que ya hemos explicado en anteriores reportajes sobre Mercadona: el coordinador de su tienda la llamó a las tres semanas y le comunicó que le iban a quitar el 25% de su salario. Una práctica habitual de la empresa, según han explicado 30 trabajadores y extrabajadores a los que este periódico ha entrevistado. Marga no estaba dispuesta a dejarlo pasar. Estaba afiliada a Comisiones Obreras (CCOO) y le dijeron ""No se va a denunciar nada""",https://meneame.net/story/sindicatos-comprados-mercadona-puestos-espias-reparto-delegados,0,959.0,388,162,292,3,Política y Sociedad,40,2025-03-14 15:25:02,NPCmasacrado,infobae.com,https://www.infobae.com/espana/2025/03/13/sindicatos-comprados-en-mercadona-puestos-espias-y-reparto-de-delegados-empleados-denuncian-la-complicidad-de-ugt-y-ccoo-en-casos-de-acoso/,2025-03-15 19:12:46,,
4037955,"Gerad Piqué rompe a llorar ante la jueza de la Supercopa: ""En otro país me hubieran puesto una estatua""","Gerard Piqué facturó y ahora llora. El exfutbolista del FC Barcelona declaró como investigado este viernes en el Juzgado de Majadahonda, donde ha defendido que el contrato con Arabia fue ""verbal"" y donde también ha negado haber pagado nada a nadie de la RFEF. el exfutbolista ha lamentado llevar ""tres años"" que ""a nivel prensa"" se desconoce ""el daño"" provocado. Piqué considera que en otro país le hubieran hecho ""una estatua"" por conseguir un contrato que aportó 400 millones a la Real Federación Española de Fútbol (RFEF).",https://meneame.net/story/gerad-pique-rompe-llorar-ante-jueza-supercopa-otro-pais-hubieran,0,1693.0,350,81,122,3,Política y Sociedad,156,2025-03-14 14:50:03,Meneador_Compulsivo,lasexta.com,https://www.lasexta.com/noticias/deportes/futbol/pique-rompe-llorar-jueza-supercopa-otro-pais-hubieran-puesto-estatua_2025031467d4148d6e95850001fc3f62.html,2025-03-15 19:12:46,Barcelona,Cataluña
